#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0000458	25	23	PF04059	RNA recognition motif 2
OG0000459	25	23	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0000460	25	23	PF08743	Nse4 C-terminal
OG0000461	25	22	PF01490	Transmembrane amino acid transporter protein
OG0000462	25	20	PF00083	Sugar (and other) transporter
OG0000463	25	20	None	None
OG0000464	25	23	PF00067	Cytochrome P450
OG0000465	25	23	None	None
OG0000466	25	23	PF01501	Glycosyl transferase family 8
OG0000467	25	23	PF04758	Ribosomal protein S30
OG0000468	25	23	PF01061;PF00005;PF19055;PF06422;PF14510	ABC-2 type transporter;ABC transporter;ABC-2 type transporter;CDR ABC transporter;ABC-transporter N-terminal
OG0000469	25	23	PF09441	ARS binding protein 2
OG0000470	25	23	None	None
OG0000471	25	23	PF00176;PF07529;PF00439;PF14619;PF00271;PF08880	SNF2-related domain;HSA domain;Bromodomain;Snf2-ATP coupling, chromatin remodelling complex;Helicase conserved C-terminal domain;QLQ
OG0000472	25	15	PF00389;PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain;D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
OG0000473	25	23	PF10329	Region of unknown function (DUF2417)
OG0000474	25	23	PF12796	Ankyrin repeats (3 copies)
OG0000475	25	23	PF00324	Amino acid permease
OG0000476	25	23	PF16589	BRCT domain, a BRCA1 C-terminus domain
OG0000477	25	19	PF01593;PF01042	Flavin containing amine oxidoreductase;Endoribonuclease L-PSP
OG0000478	25	23	None	None
OG0000479	25	23	None	None
OG0000480	25	23	PF10337;PF13515;PF10334	Putative ER transporter, 6TM, N-terminal;Fusaric acid resistance protein-like;Aromatic acid exporter family member 2
OG0000481	25	23	None	None
OG0000482	25	23	PF00098;PF16275	Zinc knuckle;Splicing factor 1 helix-hairpin domain
OG0000483	25	23	PF00618;PF00617	RasGEF N-terminal motif;RasGEF domain
OG0000484	25	23	PF00764	Arginosuccinate synthase N-terminal HUP domain
OG0000485	25	23	PF13432;PF17874	Tetratricopeptide repeat;MalT-like TPR region
OG0000486	25	23	PF07969	Amidohydrolase family
OG0000487	25	23	None	None
OG0000488	25	23	PF03951;PF00120	Glutamine synthetase, beta-Grasp domain;Glutamine synthetase, catalytic domain
OG0000489	25	20	PF00920	Dehydratase family
OG0000490	25	23	PF05224	NDT80 / PhoG like DNA-binding  family
OG0000491	25	23	PF00270;PF00271;PF02889	DEAD/DEAH box helicase;Helicase conserved C-terminal domain;Sec63 Brl domain
OG0000492	25	22	None	None
OG0000493	25	23	None	None
OG0000494	25	23	PF08513;PF00622;PF10607	LisH;SPRY domain;CTLH/CRA C-terminal to LisH motif domain
OG0000495	25	23	None	None
OG0000496	25	23	PF00293	NUDIX domain
OG0000497	25	23	PF13844;PF13181	Glycosyl transferase family 41;Tetratricopeptide repeat
OG0000498	25	19	PF05729;PF17100	NACHT domain;N-terminal domain of NWD NACHT-NTPase
OG0000499	25	13	None	None
OG0000500	25	23	PF00072;PF00447	Response regulator receiver domain;HSF-type DNA-binding
OG0000501	25	17	None	None
OG0000502	25	19	None	None
OG0000503	25	15	None	None
OG0000504	25	14	None	None
OG0000505	25	11	None	None
OG0000506	24	23	PF10021	Microbial-type PARG, catalytic domain
OG0000507	24	23	PF08572;PF06544	pre-mRNA processing factor 3 domain;Small nuclear ribonucleoprotein Prp3, C-terminal domain
OG0000508	24	23	PF00400;PF06957;PF04053	WD domain, G-beta repeat;Coatomer (COPI) alpha subunit C-terminus;Coatomer WD associated region 
OG0000509	24	23	PF00503	G-protein alpha subunit
OG0000510	24	23	None	None
OG0000511	24	23	PF00763;PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain;Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
OG0000512	24	23	PF16212;PF16209;PF13246	Phospholipid-translocating P-type ATPase C-terminal;Phospholipid-translocating ATPase N-terminal;Cation transport ATPase (P-type)
OG0000513	24	23	PF00063;PF02736	Myosin head (motor domain);Myosin N-terminal SH3-like domain
OG0000514	24	23	PF01926	50S ribosome-binding GTPase
OG0000515	24	20	PF03169	OPT oligopeptide transporter protein
OG0000516	24	23	PF04420	CHD5-like protein
OG0000517	24	23	PF01627	Hpt domain
OG0000518	24	23	None	None
OG0000519	24	23	PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
OG0000520	24	23	None	None
OG0000521	24	23	PF00106	short chain dehydrogenase
OG0000522	24	23	PF01008	Initiation factor 2 subunit family
OG0000523	24	23	PF03765;PF00650	CRAL/TRIO, N-terminal domain;CRAL/TRIO domain
OG0000524	24	23	PF07690	Major Facilitator Superfamily
OG0000525	24	23	PF00400	WD domain, G-beta repeat
OG0000526	24	23	PF11767;PF11764;PF00856	Histone lysine methyltransferase SET associated;COMPASS (Complex proteins associated with Set1p) component N;SET domain
OG0000527	24	23	PF08613	Cyclin
OG0000528	24	23	None	None
OG0000529	24	19	None	None
OG0000530	24	23	PF07690	Major Facilitator Superfamily
OG0000531	24	23	PF11951;PF00172	Fungal specific transcription factor domain;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0000532	24	23	PF10277	Frag1/DRAM/Sfk1 family
OG0000533	24	23	None	None
OG0000534	24	23	PF03098;PF00067	Animal haem peroxidase;Cytochrome P450
OG0000535	24	23	PF13520	Amino acid permease
OG0000536	24	23	PF00637	Region in Clathrin and VPS
OG0000537	24	23	PF10021	Microbial-type PARG, catalytic domain
OG0000538	24	23	PF08729	HPC2 and ubinuclein domain
OG0000539	24	23	PF00226	DnaJ domain
OG0000540	24	23	PF02934	GatB/GatE catalytic domain
OG0000541	24	23	PF00637;PF01394;PF09268;PF13838	Region in Clathrin and VPS;Clathrin propeller repeat;Clathrin, heavy-chain linker;Clathrin-H-link
OG0000542	24	23	PF01008	Initiation factor 2 subunit family
OG0000543	24	19	None	None
OG0000544	24	19	PF01476	LysM domain
OG0000545	24	17	PF00083	Sugar (and other) transporter
OG0000546	24	23	PF00096	Zinc finger, C2H2 type
OG0000547	24	23	PF00620	RhoGAP domain
OG0000548	24	23	PF08652	RAI1 like PD-(D/E)XK nuclease
OG0000549	24	23	PF09346	SMI1 / KNR4 family (SUKH-1)
OG0000550	24	20	PF03060	Nitronate monooxygenase
OG0000551	24	23	PF13621	Cupin-like domain
OG0000552	24	23	PF06609	Fungal trichothecene efflux pump (TRI12)
OG0000553	24	23	PF00271;PF04408;PF07717;PF00575	Helicase conserved C-terminal domain;Helicase associated domain (HA2), winged-helix;Oligonucleotide/oligosaccharide-binding (OB)-fold;S1 RNA binding domain
OG0000554	24	23	PF03770	Inositol polyphosphate kinase 
OG0000555	24	23	PF01370	NAD dependent epimerase/dehydratase family
OG0000556	24	23	None	None
OG0000557	24	23	None	None
OG0000558	24	23	PF12539	Chromosome segregation protein Csm1/Pcs1
OG0000559	24	23	PF01053	Cys/Met metabolism PLP-dependent enzyme
OG0000560	24	23	PF00755	Choline/Carnitine o-acyltransferase
OG0000561	24	23	PF08603;PF01213	Adenylate cyclase associated (CAP) C terminal;CAP N-terminal conserved motif
OG0000562	24	23	None	None
OG0000563	24	23	PF13520	Amino acid permease
OG0000564	24	23	PF02627	Carboxymuconolactone decarboxylase family
OG0000565	24	22	None	None
OG0000566	24	23	PF00225	Kinesin motor domain
OG0000567	24	23	None	None
OG0000568	24	23	None	None
OG0000569	24	23	PF04427	Brix domain
OG0000570	24	23	PF02291	Transcription initiation factor IID, 31kD subunit
OG0000571	24	23	PF10637;PF13661	Oxoglutarate and iron-dependent oxygenase degradation C-term;2OG-Fe(II) oxygenase superfamily
OG0000572	24	23	None	None
OG0000573	24	23	PF13639	Ring finger domain
OG0000574	24	23	PF00106	short chain dehydrogenase
OG0000575	24	23	PF07690	Major Facilitator Superfamily
OG0000576	24	23	PF00071	Ras family
OG0000577	24	22	PF11951;PF00172	Fungal specific transcription factor domain;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0000578	24	18	PF00463	Isocitrate lyase family
OG0000579	24	23	PF02771;PF00441;PF02770	Acyl-CoA dehydrogenase, N-terminal domain;Acyl-CoA dehydrogenase, C-terminal domain;Acyl-CoA dehydrogenase, middle domain
OG0000580	24	23	None	None
OG0000581	24	23	None	None
OG0000582	24	23	PF08240;PF00107	Alcohol dehydrogenase GroES-like domain;Zinc-binding dehydrogenase
OG0000583	24	23	PF02776;PF00205;PF02775	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain;Thiamine pyrophosphate enzyme, central domain;Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
OG0000584	24	23	PF01988	VIT family
OG0000585	24	23	PF03370	Carbohydrate/starch-binding module (family 21)
OG0000586	24	23	PF02775;PF00205;PF02776	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain;Thiamine pyrophosphate enzyme, central domain;Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
OG0000587	24	23	PF00162	Phosphoglycerate kinase
OG0000588	24	23	PF08624	Chromatin remodelling complex Rsc7/Swp82 subunit
OG0000589	24	23	PF11635	Mediator complex subunit 16, N-terminal
OG0000590	24	23	PF11001	YDR124W-like, helical bundle domain
OG0000591	24	23	PF00118	TCP-1/cpn60 chaperonin family
OG0000592	24	23	PF00300	Histidine phosphatase superfamily (branch 1)
OG0000593	24	23	PF03583	Secretory lipase 
OG0000594	24	23	PF03463;PF03465	eRF1 domain 1;eRF1 domain 3
OG0000595	24	21	PF13602	Zinc-binding dehydrogenase
OG0000596	24	22	PF04082	Fungal specific transcription factor domain 
OG0000597	24	23	PF00439;PF17035	Bromodomain;Bromodomain extra-terminal - transcription regulation
OG0000598	24	23	None	None
OG0000599	24	23	PF00270;PF00271	DEAD/DEAH box helicase;Helicase conserved C-terminal domain
OG0000600	24	23	None	None
OG0000601	24	23	PF14474	RTC4-like domain
OG0000602	24	23	PF00153	Mitochondrial carrier protein
OG0000603	24	23	PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
OG0000604	24	17	PF00775	Dioxygenase
OG0000605	24	23	PF01118;PF02774	Semialdehyde dehydrogenase, NAD binding domain;Semialdehyde dehydrogenase, dimerisation domain
OG0000606	24	23	PF00076	RNA recognition motif
OG0000607	24	23	PF00465	Iron-containing alcohol dehydrogenase 
OG0000608	24	23	None	None
OG0000609	24	23	PF12464;PF14602	Maltose acetyltransferase hexapeptide capping motif;Hexapeptide repeat of succinyl-transferase
OG0000610	24	23	None	None
OG0000611	24	18	PF00171	Aldehyde dehydrogenase family
OG0000612	24	17	PF02900	Catalytic LigB subunit of aromatic ring-opening dioxygenase
OG0000613	24	23	PF00928	Adaptor complexes medium subunit family
OG0000614	24	23	PF02668;PF06155	Taurine catabolism dioxygenase TauD, TfdA family;Gamma-butyrobetaine hydroxylase-like, N-terminal
OG0000615	24	23	PF14027	Questin oxidase-like
OG0000616	24	23	None	None
OG0000617	24	23	PF00018;PF00611	SH3 domain;Fes/CIP4, and EFC/F-BAR homology domain
OG0000618	24	23	None	None
OG0000619	24	23	PF00564;PF00515	PB1 domain;Tetratricopeptide repeat
OG0000620	24	23	PF08123	Histone methylation protein DOT1 
OG0000621	24	23	None	None
OG0000622	24	23	PF02146	Sir2 family
OG0000623	24	23	PF00122;PF00702	E1-E2 ATPase;haloacid dehalogenase-like hydrolase
OG0000624	24	23	PF14572;PF13793	Phosphoribosyl synthetase-associated domain;N-terminal domain of ribose phosphate pyrophosphokinase
OG0000625	24	18	PF02668	Taurine catabolism dioxygenase TauD, TfdA family
OG0000626	24	23	PF00289;PF02786;PF00364;PF02785	Biotin carboxylase, N-terminal domain;Carbamoyl-phosphate synthase L chain, ATP binding domain;Biotin-requiring enzyme;Biotin carboxylase C-terminal domain
OG0000627	24	23	PF01053	Cys/Met metabolism PLP-dependent enzyme
OG0000628	24	23	PF00285	Citrate synthase, C-terminal domain
OG0000629	24	23	PF01591;PF00300	6-phosphofructo-2-kinase;Histidine phosphatase superfamily (branch 1)
OG0000630	24	23	PF00501;PF13193;PF16177	AMP-binding enzyme;AMP-binding enzyme C-terminal domain;Acetyl-coenzyme A synthetase N-terminus
OG0000631	24	23	None	None
OG0000632	24	22	None	None
OG0000633	24	23	PF01263	Aldose 1-epimerase
OG0000634	24	23	PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
OG0000635	24	23	PF00206;PF10415	Lyase;Fumarase C C-terminus
OG0000636	24	23	None	None
OG0000637	24	23	PF00806	Pumilio-family RNA binding repeat
OG0000638	24	23	PF08737	Rgp1
OG0000639	24	23	PF01406	tRNA synthetases class I (C) catalytic domain
OG0000640	24	23	PF00885	6,7-dimethyl-8-ribityllumazine synthase
OG0000641	24	23	PF01545;PF16916	Cation efflux family;Dimerisation domain of Zinc Transporter
OG0000642	24	23	PF00011	Hsp20/alpha crystallin family
OG0000643	24	23	PF00083	Sugar (and other) transporter
OG0000644	24	23	PF00005;PF17947	ABC transporter;Four helical bundle domain
OG0000645	24	23	PF10397;PF00206	Adenylosuccinate lyase C-terminus;Lyase
OG0000646	24	23	PF00587;PF02403	tRNA synthetase class II core domain (G, H, P, S and T);Seryl-tRNA synthetase N-terminal domain
OG0000647	24	23	PF00389;PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain;D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
OG0000648	24	23	PF00149;PF08321	Calcineurin-like phosphoesterase;PPP5 TPR repeat region
OG0000649	24	23	PF00696;PF13840	Amino acid kinase family;ACT domain 
OG0000650	24	23	None	None
OG0000651	24	23	PF09763;PF15277	Exocyst complex component Sec3, coiled-coil;Exocyst complex component SEC3 N-terminal PIP2 binding PH
OG0000652	24	17	PF11790	Glycosyl hydrolase catalytic core
OG0000653	24	23	PF16508;PF00498	Second BRCT domain on Nijmegen syndrome breakage protein;FHA domain
OG0000654	24	23	PF00923	Transaldolase/Fructose-6-phosphate aldolase
OG0000655	24	19	None	None
OG0000656	24	23	None	None
OG0000657	24	23	PF12030;PF00443	Domain of unknown function (DUF3517);Ubiquitin carboxyl-terminal hydrolase
OG0000658	24	23	PF01131;PF01751	DNA topoisomerase;Toprim domain
OG0000659	24	23	PF00186	Dihydrofolate reductase
OG0000660	24	22	None	None
OG0000661	24	23	None	None
OG0000662	24	23	None	None
OG0000663	24	23	PF00533	BRCA1 C Terminus (BRCT) domain
OG0000664	24	23	PF00456;PF02779;PF02780	Transketolase, thiamine diphosphate binding domain;Transketolase, pyrimidine binding domain;Transketolase, C-terminal domain
OG0000665	24	23	PF00501;PF13193	AMP-binding enzyme;AMP-binding enzyme C-terminal domain
OG0000666	24	23	PF08356;PF08355;PF00071	EF hand associated;EF hand associated;Ras family
OG0000667	24	23	PF00962	Adenosine deaminase
OG0000668	24	23	None	None
OG0000669	24	23	None	None
OG0000670	24	23	PF01786	Alternative oxidase
OG0000671	24	20	PF07993;PF00501;PF00550	Male sterility protein;AMP-binding enzyme;Phosphopantetheine attachment site
OG0000672	24	23	PF00620	RhoGAP domain
OG0000673	24	23	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0000674	24	23	PF13523	Acetyltransferase (GNAT) domain
OG0000675	24	23	None	None
OG0000676	24	23	PF09532;PF12701	FDF domain;Scd6-like Sm domain
OG0000677	24	23	PF01545	Cation efflux family
OG0000678	24	23	PF00012	Hsp70 protein
OG0000679	24	23	PF04828	Glutathione-dependent formaldehyde-activating enzyme
OG0000680	24	23	PF01088	Ubiquitin carboxyl-terminal hydrolase, family 1
OG0000681	24	23	PF04502	Saf4/Yju2 protein 
OG0000682	24	23	PF00237	Ribosomal protein L22p/L17e
OG0000683	24	23	None	None
OG0000684	24	23	PF00622	SPRY domain
OG0000685	24	23	PF02770;PF02771;PF00441	Acyl-CoA dehydrogenase, middle domain;Acyl-CoA dehydrogenase, N-terminal domain;Acyl-CoA dehydrogenase, C-terminal domain
OG0000686	24	23	PF03473;PF00111	MOSC domain;2Fe-2S iron-sulfur cluster binding domain
OG0000687	24	23	PF01138	3' exoribonuclease family, domain 1
OG0000688	24	23	PF01239	Protein prenyltransferase alpha subunit repeat
OG0000689	24	23	PF00682;PF08502	HMGL-like;LeuA allosteric (dimerisation) domain
OG0000690	24	23	PF00585;PF00291	C-terminal regulatory domain of Threonine dehydratase;Pyridoxal-phosphate dependent enzyme
OG0000691	24	23	PF15801;PF00557	zf-MYND-like zinc finger, mRNA-binding;Metallopeptidase family M24
OG0000692	24	23	None	None
OG0000693	24	23	PF00561	alpha/beta hydrolase fold
OG0000694	24	23	PF00324	Amino acid permease
OG0000695	24	22	PF00296	Luciferase-like monooxygenase
OG0000696	24	23	PF00076	RNA recognition motif
OG0000697	24	23	PF00150	Cellulase (glycosyl hydrolase family 5)
OG0000698	24	23	None	None
OG0000699	24	23	PF04525	LURP-one-related
OG0000700	24	23	PF13489	Methyltransferase domain
OG0000701	24	23	PF07690	Major Facilitator Superfamily
OG0000702	24	23	None	None
OG0000703	24	23	PF03765;PF00650	CRAL/TRIO, N-terminal domain;CRAL/TRIO domain
OG0000704	24	23	PF00330;PF00694	Aconitase family (aconitate hydratase);Aconitase C-terminal domain
OG0000705	24	23	PF01323	DSBA-like thioredoxin domain
OG0000706	24	23	None	None
OG0000707	24	23	PF02801;PF18314;PF18325;PF00109;PF01648	Beta-ketoacyl synthase, C-terminal domain;Fatty acid synthase type I helical domain ;Fatty acid synthase subunit alpha Acyl carrier domain;Beta-ketoacyl synthase, N-terminal domain;4'-phosphopantetheinyl transferase superfamily
OG0000708	24	23	PF00833	Ribosomal S17
OG0000709	24	23	None	None
OG0000710	24	23	PF00561	alpha/beta hydrolase fold
OG0000711	24	23	PF07926	TPR/MLP1/MLP2-like protein
OG0000712	24	23	PF01496	V-type ATPase 116kDa subunit family  
OG0000713	24	23	PF01168	Alanine racemase, N-terminal domain
OG0000714	24	23	PF13513;PF03810	HEAT-like repeat;Importin-beta N-terminal domain
OG0000715	24	23	None	None
OG0000716	24	23	PF06414	Zeta toxin
OG0000717	24	23	PF00328	Histidine phosphatase superfamily (branch 2)
OG0000718	24	23	PF00614	Phospholipase D Active site motif
OG0000719	24	23	PF12585	Protein of unknown function (DUF3759)
OG0000720	24	23	None	None
OG0000721	24	23	PF07690	Major Facilitator Superfamily
OG0000722	24	23	PF05653	Magnesium transporter NIPA
OG0000723	24	23	None	None
OG0000724	24	23	PF00654	Voltage gated chloride channel
OG0000725	24	23	PF00125	Core histone H2A/H2B/H3/H4
OG0000726	24	23	PF05153	Myo-inositol oxygenase
OG0000727	24	20	PF13450	NAD(P)-binding Rossmann-like domain
OG0000728	24	23	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0000729	24	23	PF00300	Histidine phosphatase superfamily (branch 1)
OG0000730	24	23	PF00012	Hsp70 protein
OG0000731	24	23	PF00085;PF13848	Thioredoxin;Thioredoxin-like domain
OG0000732	24	23	PF01012	Electron transfer flavoprotein domain
OG0000733	24	23	PF01915;PF14310;PF00933	Glycosyl hydrolase family 3 C-terminal domain;Fibronectin type III-like domain;Glycosyl hydrolase family 3 N terminal domain
OG0000734	24	23	None	None
OG0000735	24	23	PF03009	Glycerophosphoryl diester phosphodiesterase family
OG0000736	24	23	None	None
OG0000737	24	23	PF12253	Chromatin assembly factor 1 subunit A
OG0000738	24	23	PF08240;PF00107	Alcohol dehydrogenase GroES-like domain;Zinc-binding dehydrogenase
OG0000739	24	23	PF03151	Triose-phosphate Transporter family
OG0000740	24	23	PF00010	Helix-loop-helix DNA-binding domain
OG0000741	24	23	PF07992;PF02852	Pyridine nucleotide-disulphide oxidoreductase;Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
OG0000742	24	23	PF00403;PF00702;PF00122	Heavy-metal-associated domain;haloacid dehalogenase-like hydrolase;E1-E2 ATPase
OG0000743	24	23	PF19326	AMP deaminase
OG0000744	24	23	PF00018;PF03983	SH3 domain;SLA1 homology domain 1, SHD1 
OG0000745	24	23	PF07690	Major Facilitator Superfamily
OG0000746	24	23	PF00071	Ras family
OG0000747	24	20	None	None
OG0000748	24	22	PF14033	Protein of unknown function (DUF4246)
OG0000749	24	23	None	None
OG0000750	24	23	PF00749;PF03950	tRNA synthetases class I (E and Q), catalytic domain;tRNA synthetases class I (E and Q), anti-codon binding domain
OG0000751	24	23	PF03404;PF00174;PF00173	Mo-co oxidoreductase dimerisation domain;Oxidoreductase molybdopterin binding domain;Cytochrome b5-like Heme/Steroid binding domain
