FamilyID	TaxonID	Count	Change	Pvalue	GO_domain_ids	GO_domain_description	IPR_domain_ids	IPR_domain_description	Pfam_domain_ids	Pfam_domain_description
OG0000221	Sporothrix_luriei_CBS93772	3	1	0.0341632	GO:0050660;GO:0016491	flavin adenine dinucleotide binding ;oxidoreductase activity 	IPR012951;IPR006094	Domain Berberine/berberine-like;Domain FAD linked oxidase, N-terminal	PF08031;PF01565	Berberine and berberine like ;FAD binding domain 
OG0000357	Sporothrix_luriei_CBS93772	3	1	0.0341632	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0008105	Sporothrix_luriei_CBS93772	3	1	0.0341632	GO:0004672;GO:0006468;GO:0005524	protein kinase activity ;protein phosphorylation ;ATP binding 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0000010	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0006629	lipid metabolic process 	IPR002641	Domain Patatin-like phospholipase domain	PF01734	Patatin-like phospholipase
OG0000028	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0000029	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0000044	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0000056	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0000058	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005515	protein binding 	IPR002110	Repeat Ankyrin repeat	PF12796	Ankyrin repeats (3 copies)
OG0000070	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005515	protein binding 	IPR000210	Domain BTB/POZ domain	PF00651	BTB/POZ domain
OG0000106	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005515	protein binding 	IPR002110	Repeat Ankyrin repeat	PF13606	Ankyrin repeat
OG0000116	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0000141	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005515	protein binding 	IPR002110	Repeat Ankyrin repeat	PF12796	Ankyrin repeats (3 copies)
OG0000177	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0003676;GO:0004523	nucleic acid binding ;RNA-DNA hybrid ribonuclease activity 	IPR002156	Domain Ribonuclease H domain	PF00075	RNase H
OG0000184	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0000188	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0071949	FAD binding 	IPR002938	Domain FAD-binding domain	PF01494	FAD binding domain
OG0000189	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR005079	Domain Peptidase C45, hydrolase domain	PF03417	Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase
OG0000220	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0000296	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0000313	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0000767	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR002893	Domain Zinc finger, MYND-type	PF01753	MYND finger
OG0000842	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0003824	catalytic activity 	IPR000873;IPR009081;IPR001242	Domain AMP-dependent synthetase/ligase domain;Domain Phosphopantetheine binding ACP domain;Domain Condensation domain	PF00501;PF00550;PF00668	AMP-binding enzyme;Phosphopantetheine attachment site;Condensation domain
OG0000892	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0005502	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0005696	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0005698	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0051321	meiotic cell cycle 	IPR013940	Family Meiosis specific protein Spo22/ZIP4/TEX11	PF08631	Meiosis protein SPO22/ZIP4 like
OG0005936	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR007111;IPR031352	Domain NACHT nucleoside triphosphatase;Domain NACHT-NTPase and P-loop NTPases, N-terminal domain	PF05729;PF17107	NACHT domain;N-terminal domain on NACHT_NTPase and P-loop NTPases
OG0006100	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0006453	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004553;GO:0005975	hydrolase activity, hydrolyzing O-glycosyl compounds ;carbohydrate metabolic process 	IPR001360	Family Glycoside hydrolase family 1	PF00232	Glycosyl hydrolase family 1
OG0006546	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0006634	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0006852	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 	IPR007219	Domain Transcription factor domain, fungi	PF04082	Fungal specific transcription factor domain 
OG0006856	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0007126	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0007212	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR002347	Family Short-chain dehydrogenase/reductase SDR	PF00106	short chain dehydrogenase
OG0007271	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0007386	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0007387	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR011659	Repeat WD40-like beta propeller	PF07676	WD40-like Beta Propeller Repeat
OG0007538	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0008138;GO:0016311	protein tyrosine/serine/threonine phosphatase activity ;dephosphorylation 	IPR000340	Domain Dual specificity phosphatase, catalytic domain	PF00782	Dual specificity phosphatase, catalytic domain
OG0007576	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005515	protein binding 	IPR007526	Domain SWIRM domain	PF04433	SWIRM domain
OG0007586	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0007590	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0007603	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor 	IPR001017	Domain Dehydrogenase, E1 component	PF00676	Dehydrogenase E1 component
OG0007677	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR001841	Domain Zinc finger, RING-type	PF13639	Ring finger domain
OG0007687	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR025340	Family Protein of unknown function DUF4246	PF14033	Protein of unknown function (DUF4246)
OG0007757	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0007778	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR027414	Domain Glycosyl hydrolase family 95, N-terminal domain	PF14498	Glycosyl hydrolase family 65, N-terminal domain
OG0007780	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0003924;GO:0005525	GTPase activity ;GTP binding 	IPR001806	Family Small GTPase	PF00071	Ras family
OG0007838	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0007844	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR001623	Domain DnaJ domain	PF00226	DnaJ domain
OG0007905	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR013974	Domain SAF domain	PF08666	SAF domain
OG0007936	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0007968	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR009653	Family Protein kish	PF06842	Protein of unknown function (DUF1242)
OG0007980	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0006487;GO:0034998	protein N-linked glycosylation ;oligosaccharyltransferase I complex 	IPR007915	Family Oligosaccharyltransferase complex subunit	PF05251	Oligosaccharyltransferase subunit 5
OG0008005	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005975	carbohydrate metabolic process 	IPR001223	Domain Glycoside hydrolase family 18, catalytic domain	PF00704	Glycosyl hydrolases family 18
OG0008083	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008092	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0008096	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008101	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0008156	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008224	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008271	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR004045;IPR004046	Domain Glutathione S-transferase, N-terminal;Domain Glutathione S-transferase, C-terminal	PF13409;PF00043	Glutathione S-transferase, N-terminal domain;Glutathione S-transferase, C-terminal domain
OG0008272	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005634;GO:0006974;GO:0031297	nucleus ;DNA damage response ;replication fork processing 	IPR012923	Domain Chromosome segregation in meiosis protein 3	PF07962	Replication Fork Protection Component Swi3
OG0008280	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004764	shikimate 3-dehydrogenase (NADP+) activity 	IPR013708	Domain Shikimate dehydrogenase substrate binding, N-terminal	PF08501	Shikimate dehydrogenase substrate binding domain
OG0008310	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008341	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0043531	ADP binding 	IPR002182	Domain NB-ARC	PF00931	NB-ARC domain
OG0008352	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008356	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008368	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008419	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR000073	Domain Alpha/beta hydrolase fold-1	PF12697	Alpha/beta hydrolase family
OG0008423	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR000073	Domain Alpha/beta hydrolase fold-1	PF12697	Alpha/beta hydrolase family
OG0008425	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0003824;GO:0009058	catalytic activity ;biosynthetic process 	IPR004821	Domain Cytidyltransferase-like domain	PF01467	Cytidylyltransferase-like
OG0008433	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR002347	Family Short-chain dehydrogenase/reductase SDR	PF00106	short chain dehydrogenase
OG0008475	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0046983	protein dimerization activity 	IPR011598	Domain Myc-type, basic helix-loop-helix (bHLH) domain	PF00010	Helix-loop-helix DNA-binding domain
OG0008484	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0008540	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR001248	Family Purine-cytosine permease	PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin
OG0008576	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008601	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005786;GO:0006614;GO:0008312;GO:0030942	signal recognition particle, endoplasmic reticulum targeting ;SRP-dependent cotranslational protein targeting to membrane ;7S RNA binding ;endoplasmic reticulum signal peptide binding 	IPR003210	Family Signal recognition particle, SRP14 subunit	PF02290	Signal recognition particle 14kD protein
OG0008624	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0008641	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	PF13424;PF13374	Tetratricopeptide repeat;Tetratricopeptide repeat
OG0008642	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal	PF08240;PF00107	Alcohol dehydrogenase GroES-like domain;Zinc-binding dehydrogenase
OG0008654	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008655	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008659	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008661	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008662	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008690	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008709	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008720	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 	IPR007219	Domain Transcription factor domain, fungi	PF04082	Fungal specific transcription factor domain 
OG0008765	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008766	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016787	hydrolase activity 	IPR006680	Domain Amidohydrolase-related	PF01979	Amidohydrolase family
OG0008767	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR035396;IPR035398;IPR013737;IPR008902	Domain Alpha-L-rhamnosidase, six-hairpin glycosidase domain;Domain Alpha-L-rhamnosidase C-terminal domain;Domain Bacterial alpha-L-rhamnosidase N-terminal;Domain Alpha-L-rhamnosidase, concanavalin-like domain	PF17389;PF17390;PF08531;PF05592	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;Bacterial alpha-L-rhamnosidase C-terminal domain;Alpha-L-rhamnosidase N-terminal domain;Bacterial alpha-L-rhamnosidase concanavalin-like domain
OG0008779	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0000272;GO:0008810	polysaccharide catabolic process ;cellulase activity 	IPR002594	Family Glycoside hydrolase family 12	PF01670	Glycosyl hydrolase family 12
OG0008794	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008820	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008827	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008852	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008881	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0008891	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR027179	Family Mature-T-Cell Proliferation I type	PF08991	Mature-T-Cell Proliferation I type
OG0008900	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR013096	Domain Cupin 2, conserved barrel	PF07883	Cupin domain
OG0008909	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008921	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016020;GO:0055085	membrane ;transmembrane transport 	IPR004841	Domain Amino acid permease/ SLC12A domain	PF00324	Amino acid permease
OG0008924	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups 	IPR000182	Domain GNAT domain	PF00583;PF13673	Acetyltransferase (GNAT) family;Acetyltransferase (GNAT) domain
OG0008931	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0008933	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0008936	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008940	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0008945	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR018943	Family Oligosaccaryltransferase	PF10215	Oligosaccaryltransferase  
OG0008961	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0008966	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009031	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009039	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009042	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009063	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR007111	Domain NACHT nucleoside triphosphatase	PF05729	NACHT domain
OG0009083	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR001466	Domain Beta-lactamase-related	PF00144	Beta-lactamase
OG0009088	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005515	protein binding 	IPR001810	Domain F-box domain	PF12937	F-box-like
OG0009093	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009131	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009172	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR029498	Domain Prion-inhibition and propagation, HeLo domain	PF14479	Prion-inhibition and propagation
OG0009175	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0009226	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0009237	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009239	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0009259	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009265	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009334	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009397	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009404	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0006508;GO:0008234	proteolysis ;cysteine-type peptidase activity 	IPR003653	Domain Ulp1 protease family, C-terminal catalytic domain	PF02902	Ulp1 protease family, C-terminal catalytic domain
OG0009412	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009419	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009445	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR018392	Domain LysM domain	PF01476	LysM domain
OG0009451	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004222;GO:0006508	metalloendopeptidase activity ;proteolysis 	IPR001567	Domain Peptidase M3A/M3B catalytic domain	PF01432	Peptidase family M3
OG0009585	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0009621	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009627	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009641	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009644	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009780	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009827	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009832	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR013096	Domain Cupin 2, conserved barrel	PF07883	Cupin domain
OG0009833	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR013154	Domain Alcohol dehydrogenase-like, N-terminal	PF08240;PF13602	Alcohol dehydrogenase GroES-like domain;Zinc-binding dehydrogenase
OG0009846	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0009851	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR013968;IPR009081	Domain Polyketide synthase, ketoreductase domain;Domain Phosphopantetheine binding ACP domain	PF08659;PF00550	KR domain;Phosphopantetheine attachment site
OG0009855	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0009880	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016020;GO:0030001;GO:0046873;GO:0055085	membrane ;metal ion transport ;metal ion transmembrane transporter activity ;transmembrane transport 	IPR002523	Family Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB	PF01544	CorA-like Mg2+ transporter protein
OG0009907	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR013189;IPR013148	Domain Glycosyl hydrolase family 32, C-terminal;Domain Glycosyl hydrolase family 32, N-terminal	PF08244;PF00251	Glycosyl hydrolases family 32 C terminal;Glycosyl hydrolases family 32 N-terminal domain
OG0010050	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010051	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010059	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds 	IPR023226;IPR041402;IPR005192;IPR041274	Domain Glycoside hydrolase, family 49, N-terminal domain;Repeat Dextranase, beta solenoid repeat;Domain Glycoside hydrolase, family 49, C-terminal;Repeat Isopullulanase beta-solenoid repeat	PF17433;PF18841;PF03718;PF18783	Glycosyl hydrolase family 49 N-terminal Ig-like domain;Beta solenoid repeat from Dextranase;Glycosyl hydrolase family 49;Isopullulanase beta-solenoid repeat
OG0010065	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016787	hydrolase activity 	IPR002933;IPR011650	Family Peptidase M20;Domain Peptidase M20, dimerisation domain	PF01546;PF07687	Peptidase family M20/M25/M40;Peptidase dimerisation domain
OG0010088	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010094	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010101	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010106	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0010133	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010273	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0006777	Mo-molybdopterin cofactor biosynthetic process 	IPR002820	Domain Molybdopterin cofactor biosynthesis C (MoaC) domain	PF01967	MoaC family
OG0010313	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010393	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0010408	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010423	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	IPR001030	Domain Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	PF00330	Aconitase family (aconitate hydratase)
OG0010441	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0043531	ADP binding 	IPR002182	Domain NB-ARC	PF00931;PF13424	NB-ARC domain;Tetratricopeptide repeat
OG0010582	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
